City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
495,Olinda,BR,-8.0089,-34.8553,82.13,74,20,8.05,few clouds
496,Spornoye,RU,50.8448,37.2913,51.82,84,100,12.46,overcast clouds
497,Krasnoslobodsk,RU,48.7072,44.5714,44.42,81,90,13.42,overcast clouds
498,Zhanaozen,KZ,43.3,52.8,29.16,29,0,12.44,clear sky
499,Adrar,MR,20.5022,-10.0711,70.54,37,100,9.55,overcast clouds
500,Tromso,NO,69.6496,18.957,34.38,93,75,2.3,broken clouds
501,Saurimo,AO,-9.6608,20.3916,63.37,87,52,0.94,broken clouds
502,Beloha,MG,-25.1667,45.05,64.51,76,5,13.13,clear sky
503,Vangaindrano,MG,-23.35,47.6,69.04,75,61,4.45,broken clouds
504,Vila,PT,42.0304,-8.1588,41.94,86,14,4.85,few clouds
505,Ambunti,PG,-4.2365,142.8448,86.32,65,59,3.83,broken clouds
506,Nova Serrana,BR,-19.8761,-44.9836,71.06,69,5,4.65,clear sky
507,Rio Bravo,MX,25.9833,-98.1,69.93,59,0,5.66,clear sky
508,Yaan,NG,7.3833,8.5667,76.1,87,100,4.61,overcast clouds
509,Villeneuve-Sur-Lot,FR,44.5,0.6667,39.81,90,2,5.84,clear sky
510,Cidreira,BR,-30.1811,-50.2056,68.63,90,100,12.95,overcast clouds
511,Innisfail,AU,-17.5333,146.0333,90.88,58,32,7.52,scattered clouds
512,Kieta,PG,-6.2167,155.6333,85.46,55,48,4.76,scattered clouds
513,Pinotepa Nacional,MX,16.3167,-98.0167,73.99,86,72,0.47,broken clouds
514,Jurm,AF,36.8648,70.8342,27.84,52,0,6.76,clear sky
515,Smithers,CA,54.7804,-127.1743,35.92,100,75,2.3,light rain
516,Saint-Leu,RE,-21.15,55.2833,70.68,73,0,8.61,clear sky
517,Narasannapeta,IN,18.4167,84.05,73.09,84,92,6.22,overcast clouds
518,San Ramon,US,37.7799,-121.978,59.92,75,1,5.75,clear sky
519,Houma,US,29.5958,-90.7195,61.0,89,100,3.0,overcast clouds
520,Falconara Marittima,IT,43.6233,13.4031,54.81,68,100,8.05,light rain
521,Wenling,CN,28.3669,121.36,72.91,89,22,3.94,few clouds
522,Kloulklubed,PW,7.0419,134.2556,82.9,76,88,12.66,overcast clouds
523,Klaksvik,FO,62.2266,-6.589,40.12,71,100,1.32,overcast clouds
524,Talavera De La Reina,ES,39.9635,-4.8308,41.77,76,0,4.27,clear sky
525,Bhag,PK,29.0415,67.8239,72.12,26,3,7.65,clear sky
526,Awbari,LY,26.5921,12.7805,72.18,22,0,10.27,clear sky
527,Gombong,ID,-7.6072,109.5142,84.83,75,22,0.72,few clouds
528,Castano Primo,IT,45.5536,8.7754,47.55,77,29,5.1,scattered clouds
529,Batemans Bay,AU,-35.7167,150.1833,77.99,67,56,11.07,broken clouds
530,Panjab,AF,34.388,67.0233,28.63,54,66,1.54,broken clouds
531,Tamandare,BR,-8.7597,-35.1047,78.58,87,100,9.15,overcast clouds
532,Soissons,FR,49.3333,3.3333,39.42,90,12,4.05,few clouds
533,Grants Pass,US,42.439,-123.3284,51.31,92,90,1.01,fog
534,Smolenka,RU,52.1352,113.4974,10.47,67,11,11.18,few clouds
535,Mitu,CO,1.1983,-70.1733,72.93,98,100,1.57,overcast clouds
536,Canavieiras,BR,-15.675,-38.9472,74.21,95,47,4.56,scattered clouds
537,Bo Phloi,TH,14.3236,99.5161,83.32,82,72,1.39,broken clouds
538,Urumqi,CN,43.801,87.6005,14.95,73,0,2.24,clear sky
539,Pisco,PE,-13.7,-76.2167,64.45,82,0,10.36,clear sky
540,Dorado,PR,18.4588,-66.2677,81.75,93,13,8.46,few clouds
541,Eureka,US,40.8021,-124.1637,54.68,93,100,1.39,overcast clouds
542,Portree,GB,57.4129,-6.1942,49.51,95,100,12.82,overcast clouds
543,Marzuq,YE,14.4,46.4667,66.69,31,88,2.57,overcast clouds
544,Canutama,BR,-6.5339,-64.3831,74.37,96,100,2.24,heavy intensity rain
545,Galle,LK,6.0367,80.217,79.43,82,49,9.82,light rain
546,Rolla,US,37.9514,-91.7713,44.85,52,1,4.61,clear sky
547,Martapura,ID,-3.4167,114.85,85.64,66,96,2.15,overcast clouds
548,Luderitz,NA,-26.6481,15.1594,58.55,74,10,16.11,clear sky
549,Neiafu,TO,-18.65,-173.9833,86.68,54,20,10.36,few clouds
550,Purpe,RU,64.4803,76.6897,10.83,94,81,6.35,broken clouds
551,Tukrah,LY,32.5341,20.5791,75.25,40,16,3.69,few clouds
552,Ouegoa,NC,-20.35,164.4333,77.77,59,33,3.58,scattered clouds
553,Saint Anthony,US,45.0205,-93.218,56.3,61,1,8.01,clear sky
554,Kyaikto,MM,17.3,97.0167,77.49,84,97,3.44,overcast clouds
555,Kirksville,US,40.1948,-92.5833,46.58,67,1,1.01,clear sky
556,Umm Kaddadah,SD,13.6017,26.6876,79.65,23,5,13.51,clear sky
557,Iberia,US,29.9502,-91.7507,53.6,87,1,5.75,clear sky
558,Baykit,RU,61.67,96.37,18.21,95,100,5.95,snow
559,Bachaquero,VE,9.9694,-71.1494,80.64,78,56,4.56,broken clouds
560,Caconda,AO,-13.7333,15.0667,61.99,85,100,2.48,overcast clouds
561,Stawell,AU,-37.05,142.7667,65.43,82,100,13.27,light rain
562,Kommunisticheskiy,RU,61.6789,64.4819,34.59,98,100,8.95,overcast clouds
563,Talaya,RU,61.3833,152.75,19.02,87,100,7.87,overcast clouds
564,Wadi Musa,JO,30.3222,35.4793,60.1,50,0,6.69,clear sky
565,Parabel,RU,58.6978,81.4825,28.08,93,98,11.9,overcast clouds
566,Puerto Madryn,AR,-42.7692,-65.0385,56.35,64,0,16.37,clear sky
567,Aberdeen,GB,57.1437,-2.0981,50.49,90,100,8.05,overcast clouds
568,Itarema,BR,-2.9248,-39.9167,80.53,78,100,12.84,overcast clouds
569,Okhotsk,RU,59.3833,143.3,33.53,98,100,17.6,snow
570,Aromashevo,RU,56.8602,68.6375,31.62,88,100,11.18,overcast clouds
571,Baruun-Urt,MN,46.6806,113.2792,11.08,41,100,6.35,overcast clouds
572,Boma,GH,7.0805,-2.1697,71.87,99,100,4.72,heavy intensity rain
573,El Paraiso,HN,13.8667,-86.55,67.15,93,52,3.38,broken clouds
574,Chuy,UY,-33.6971,-53.4616,59.81,71,100,14.12,overcast clouds
575,Ekibastuz,KZ,51.6667,75.3667,23.92,55,88,18.28,overcast clouds
576,Yanam,IN,16.7333,82.2167,75.6,86,99,7.14,overcast clouds
577,Nicoya,CR,10.1483,-85.452,75.09,93,74,2.46,broken clouds
578,Mizdah,LY,31.4451,12.9801,72.5,21,95,4.81,overcast clouds
579,Omsukchan,RU,62.5333,155.8,11.77,94,100,8.55,overcast clouds
580,Snezhnogorsk,RU,69.1933,33.2531,31.78,98,100,2.21,overcast clouds
581,Zubtsov,RU,56.1753,34.5894,44.89,79,100,14.03,overcast clouds
582,Dandong,CN,40.1292,124.3947,56.23,71,0,3.6,clear sky
583,Shache,CN,38.4167,77.2406,34.92,35,100,7.58,overcast clouds
584,Donskoye,RU,45.4552,41.9741,50.13,83,8,12.37,clear sky
585,Christchurch,NZ,-43.5333,172.6333,62.33,65,90,4.0,overcast clouds
586,Poya,NC,-21.35,165.15,77.88,54,21,9.24,few clouds
587,Camana,PE,-16.6228,-72.7111,65.39,81,44,6.2,scattered clouds
588,Pareora,NZ,-44.4871,171.2132,57.63,71,93,13.04,overcast clouds
589,Akranes,IS,64.3218,-22.0749,39.65,63,100,10.31,overcast clouds
590,Gazli,UZ,40.1333,63.45,30.9,43,0,8.14,clear sky
591,Brigantine,US,39.4101,-74.3646,46.99,79,1,0.0,clear sky
592,Teguise,ES,29.0605,-13.564,62.82,59,40,18.41,scattered clouds
593,Vestmannaeyjar,IS,63.4427,-20.2734,39.56,80,100,26.28,overcast clouds
594,Kokkola,FI,63.8385,23.1307,39.92,93,0,1.99,clear sky
595,Soria,ES,41.6667,-2.6667,34.86,84,8,7.7,clear sky
596,Birjand,IR,32.8663,59.2211,39.67,52,0,6.91,clear sky
597,Roncesvalles,CO,4.0108,-75.6049,51.89,95,64,1.45,broken clouds
598,Ancud,CL,-41.8697,-73.8203,53.42,80,5,2.66,clear sky
599,Panguna,PG,-6.3164,155.4848,83.43,44,71,3.29,broken clouds
600,San Cristobal,VE,7.7669,-72.225,66.24,96,52,2.59,broken clouds
601,Smoky Lake,CA,54.1169,-112.4686,39.92,87,25,3.44,scattered clouds
602,Saint-Georges,GD,12.0564,-61.7485,80.67,81,14,13.13,few clouds
603,Atlantic City,US,39.3643,-74.4229,45.99,80,1,3.44,clear sky
604,Hailey,US,43.5196,-114.3153,48.06,62,90,0.0,overcast clouds
605,Omboue,GA,-1.5746,9.2618,75.88,89,100,6.89,overcast clouds
606,Yarada,IN,17.65,83.2667,79.12,83,40,4.61,mist
607,San Rafael,AR,-34.6177,-68.3301,56.73,23,35,6.35,scattered clouds
608,Nurota,UZ,40.5614,65.6886,23.09,50,0,4.74,clear sky
609,Xuanhua,CN,40.6103,115.0447,38.79,60,100,10.4,overcast clouds
610,Yeppoon,AU,-23.1333,150.7333,83.98,63,20,12.33,few clouds
611,Taltal,CL,-25.4,-70.4833,61.52,75,1,3.27,clear sky
612,Amposta,ES,40.7131,0.581,51.93,65,59,12.24,broken clouds
613,Beipiao,CN,41.7919,120.7792,36.7,39,99,19.84,overcast clouds
614,Zhoucheng,CN,35.9122,116.3117,64.54,69,52,3.87,broken clouds
615,Tautira,PF,-17.7333,-149.15,82.42,71,97,5.59,overcast clouds
616,Edd,ER,13.9297,41.6925,82.04,51,38,7.07,scattered clouds
617,Port Lincoln,AU,-34.7333,135.8667,65.55,73,96,14.58,overcast clouds
618,Volga,RU,57.9516,38.3879,45.34,77,57,13.38,broken clouds
619,Hambantota,LK,6.1241,81.1185,77.34,100,40,2.3,scattered clouds
620,Madang,PG,-5.2246,145.7966,86.14,62,96,5.53,overcast clouds
621,Igarka,RU,67.4667,86.5833,-10.43,100,94,1.74,overcast clouds
622,Dicabisagan,PH,17.0818,122.4157,85.68,68,29,5.01,scattered clouds
623,Winsum,NL,53.33,6.5208,49.98,61,100,13.51,overcast clouds
624,Bud,US,39.447,-86.1758,42.64,82,0,5.41,clear sky
625,Belyy Yar,RU,53.6039,91.3903,30.09,64,75,15.66,broken clouds
626,Ayabaca,PE,-4.6398,-79.7149,50.81,81,100,0.83,overcast clouds
627,Waddan,LY,29.1614,16.139,72.01,30,2,10.11,clear sky
628,Xining,CN,36.6167,101.7667,22.57,80,100,6.71,light snow
629,Andilamena,MG,-17.0167,48.5833,64.54,81,97,4.79,overcast clouds
630,Minnedosa,CA,50.2453,-99.8436,48.29,70,100,13.33,overcast clouds
631,Dawson Creek,CA,55.7666,-120.2362,33.44,100,90,8.05,light snow
632,Magadan,RU,59.5667,150.8,25.54,96,100,3.83,light snow
633,Sirnak,TR,37.5228,42.4594,49.6,52,0,6.91,clear sky
634,Sebinkarahisar,TR,40.2883,38.4236,44.82,51,4,0.76,clear sky
635,Madera,US,37.1666,-119.8343,67.98,73,100,3.09,overcast clouds
636,Shubarshi,KZ,48.5872,57.1869,25.02,24,19,5.73,few clouds
637,La Ciotat,FR,43.1748,5.6045,55.81,53,58,8.32,broken clouds
638,Bonthe,SL,7.5264,-12.505,79.41,81,9,3.49,clear sky
639,Marawi,PH,7.9986,124.2928,75.65,66,86,3.15,overcast clouds
640,Umuarama,BR,-23.7664,-53.325,68.38,91,100,10.54,overcast clouds
641,Santiago Del Estero,AR,-27.7951,-64.2615,55.15,57,100,14.61,overcast clouds
642,Masuguru,TZ,-11.3667,38.4167,74.3,72,9,3.71,clear sky
643,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,75.45,90,40,0.6,scattered clouds
644,Umm Lajj,SA,25.0213,37.2685,80.44,49,0,7.96,clear sky
645,Gilbues,BR,-9.8317,-45.3439,73.17,88,93,1.68,overcast clouds
646,Mehamn,NO,71.0357,27.8492,35.67,96,100,22.73,overcast clouds
647,Luohe,CN,33.5717,114.0353,64.54,79,65,7.85,broken clouds
648,Svetlaya,RU,46.5389,138.3297,49.55,56,95,9.35,overcast clouds
649,Matagami,CA,49.7502,-77.6328,37.18,83,99,10.6,overcast clouds
650,Axim,GH,4.8699,-2.2405,75.67,91,100,2.8,overcast clouds
651,Moindou,NC,-21.6924,165.677,78.75,59,44,11.95,scattered clouds
652,Boshnyakovo,RU,49.6333,142.1667,43.05,74,92,13.24,overcast clouds
653,Ondjiva,AO,-17.0667,15.7333,72.05,52,97,7.85,overcast clouds
654,Atar,MR,20.5169,-13.0499,75.18,36,5,8.95,clear sky
655,Coihueco,CL,-36.6167,-71.8333,56.14,77,0,4.61,clear sky
656,Skjervoy,NO,70.0311,20.9714,38.97,83,100,2.82,overcast clouds
657,Tahta,EG,26.7693,31.5021,69.85,55,0,6.24,clear sky
658,Mnogovershinnyy,RU,53.9353,139.9242,33.46,83,85,7.74,overcast clouds
659,Balkhash,KZ,46.844,74.9804,11.01,85,0,4.47,clear sky
660,Baie-Comeau,CA,49.2168,-68.1489,37.09,69,18,8.37,few clouds
661,Cabedelo,BR,-6.9811,-34.8339,79.47,82,53,9.84,broken clouds
662,Orlik,RU,52.5178,99.825,4.68,76,100,3.15,overcast clouds
663,Broken Hill,AU,-31.95,141.4333,85.41,26,94,14.36,overcast clouds
664,Abnub,EG,27.2696,31.1511,68.45,64,0,7.63,clear sky
665,Hervey Bay,AU,-25.2986,152.8535,80.71,66,24,9.48,few clouds
666,Doha,QA,25.2867,51.5333,76.98,73,0,3.44,clear sky
667,Krasnyy Luch,UA,48.1395,38.9371,44.89,94,54,5.79,broken clouds
668,Chimbote,PE,-9.0853,-78.5783,64.36,85,83,8.1,broken clouds
669,Saltpond,GH,5.2091,-1.0606,77.45,87,97,5.66,overcast clouds
670,Gijon,ES,43.5357,-5.6615,49.8,90,9,4.0,clear sky
671,Araioses,BR,-2.89,-41.9031,77.63,90,82,6.85,broken clouds
672,Birao,CF,10.2849,22.7882,75.34,44,12,2.86,few clouds
673,Bay Roberts,CA,47.5999,-53.2648,34.52,93,100,4.0,snow
674,Pitimbu,BR,-7.4706,-34.8086,79.39,83,29,10.8,scattered clouds
675,Santa Helena De Goias,BR,-17.8136,-50.5969,76.91,65,36,5.5,scattered clouds
676,Batesville,US,35.7698,-91.641,44.64,71,1,0.0,clear sky
677,Clarence Town,AU,-32.5833,151.7833,79.95,42,38,3.6,scattered clouds
678,Bekeshevskaya,RU,44.1139,42.4269,43.97,67,32,2.98,scattered clouds
679,Dubbo,AU,-32.25,148.6167,77.13,53,75,8.05,broken clouds
680,Talara,PE,-4.5772,-81.2719,64.54,90,24,15.79,few clouds
681,Cap Malheureux,MU,-19.9842,57.6142,72.46,85,1,1.99,clear sky
682,Smidovich,RU,48.6,133.8167,40.44,82,100,14.7,light rain
683,Pangnirtung,CA,66.1451,-65.7125,14.99,68,93,9.24,overcast clouds
684,Zhaotong,CN,27.3167,103.7167,52.92,76,62,2.1,broken clouds
685,Mao,ES,39.8885,4.2658,55.96,82,75,28.77,broken clouds
686,Sorland,NO,67.667,12.6934,42.4,76,93,33.44,overcast clouds
687,Nabire,ID,-3.3667,135.4833,85.17,70,96,2.93,overcast clouds
688,Kangaatsiaq,GL,68.3065,-53.4641,20.21,62,16,8.37,few clouds
689,Linxia,CN,35.6003,103.2064,22.51,77,100,6.51,light snow
690,Ndende,GA,-2.4008,11.3581,72.95,99,100,1.39,overcast clouds
691,Kargasok,RU,59.0556,80.8572,28.51,94,95,11.95,overcast clouds
692,Antofagasta,CL,-23.65,-70.4,61.88,82,52,6.76,broken clouds
693,Makakilo City,US,21.3469,-158.0858,82.72,61,40,11.5,scattered clouds
694,Balsas,BR,-7.5325,-46.0356,75.92,86,54,0.67,broken clouds
695,Anahuac,MX,27.2333,-100.15,62.56,60,0,9.6,clear sky
696,Mitsamiouli,KM,-11.3847,43.2844,78.94,77,85,2.42,overcast clouds
697,Weihai,CN,37.5017,122.1136,63.27,66,64,10.33,broken clouds
698,Tumut,AU,-35.3,148.2167,76.19,68,94,7.31,overcast clouds
699,Villamontes,BO,-21.25,-63.5,56.8,88,100,6.08,moderate rain
700,Najran,SA,17.4924,44.1277,59.86,30,100,1.1,overcast clouds
701,Kantunilkin,MX,21.0917,-87.45,74.95,83,98,2.77,overcast clouds
702,Fare,PF,-16.7,-151.0167,79.66,73,82,8.55,light rain
703,Nouadhibou,MR,20.931,-17.0347,69.04,77,0,15.46,clear sky
704,Mitchelstown,IE,52.2658,-8.2681,48.83,94,94,4.68,overcast clouds
705,Howard Springs,AU,-12.497,131.047,87.87,73,49,2.17,scattered clouds
706,Tambo Grande,PE,-4.9269,-80.3447,72.09,64,46,14.12,scattered clouds
707,Alofi,NU,-19.0595,-169.9187,77.11,77,37,15.3,scattered clouds
708,Upata,VE,8.0086,-62.3989,72.48,87,100,6.15,overcast clouds
709,Ternate,ID,0.8,127.4,85.8,67,98,2.8,overcast clouds
710,Ust-Kuyga,RU,70.0167,135.6,-13.65,100,86,1.48,overcast clouds
711,Quebec,CA,46.8123,-71.2145,36.88,79,12,6.08,few clouds
712,Manggar,ID,-2.8833,108.2667,84.42,68,100,1.7,overcast clouds
713,Traverse City,US,44.7631,-85.6206,46.99,76,75,9.22,broken clouds
714,Fengzhen,CN,40.4394,113.1536,25.81,79,100,23.29,light snow
715,Aljezur,PT,37.3191,-8.8033,50.92,62,0,7.81,clear sky
716,Havelock,US,34.8791,-76.9013,50.95,70,100,3.0,overcast clouds
717,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.38,87,4,6.8,clear sky
718,Camocim,BR,-2.9022,-40.8411,79.38,83,100,8.14,overcast clouds
719,Pozo Colorado,PY,-23.4923,-58.7972,61.34,83,100,10.22,overcast clouds
720,Petatlan,MX,17.5167,-101.2667,82.2,90,100,2.86,overcast clouds
721,Paragominas,BR,-2.9667,-47.4833,77.25,80,86,3.6,overcast clouds
722,Yulara,AU,-25.2406,130.9889,91.24,35,62,10.36,broken clouds
723,Campobasso,IT,41.6333,14.5833,54.81,98,100,4.68,overcast clouds
724,Erzin,TR,36.9559,36.2,54.12,36,5,4.32,clear sky
725,Ketchikan,US,55.3422,-131.6461,43.27,87,90,16.11,moderate rain
726,Beyneu,KZ,45.3167,55.2,31.87,62,0,10.71,clear sky
727,Rafsanjan,IR,30.4067,55.9939,49.46,63,66,6.58,broken clouds
728,Gagarin,RU,55.5529,34.9954,42.87,82,100,14.65,overcast clouds
729,Waipawa,NZ,-41.4122,175.5153,57.04,98,100,9.35,overcast clouds
730,Mandera,KE,3.9366,41.867,79.2,65,0,9.01,clear sky
731,Villaviciosa,ES,43.4813,-5.4357,49.96,97,17,4.83,few clouds
732,Buin,CL,-33.7333,-70.75,64.74,49,0,2.26,clear sky
733,Phangnga,TH,8.4509,98.5298,84.9,79,100,3.69,light rain
734,Condado,CU,21.8767,-79.8403,77.85,87,89,3.49,overcast clouds
735,Dingle,PH,10.9995,122.6711,85.57,73,74,7.31,broken clouds
736,Aranos,NA,-24.1333,19.1167,68.49,20,49,8.5,scattered clouds
737,Ada,US,43.4166,-116.1262,62.15,36,75,5.99,broken clouds
738,Kopayhorod,UA,48.8592,27.7969,50.61,70,100,10.69,overcast clouds
739,Jumla,NP,29.2747,82.1838,46.94,32,38,3.11,scattered clouds
740,Bernalda,IT,40.4128,16.692,64.76,94,100,7.05,overcast clouds
741,Lazaro Cardenas,MX,17.9583,-102.2,78.33,82,82,2.51,broken clouds
742,Kailua,US,21.4022,-157.7394,84.18,73,40,9.22,scattered clouds
743,Grand-Lahou,CI,5.1367,-5.0242,77.76,88,91,4.38,moderate rain
